🎀测试,#genre#
利箭特战队出击！ - 一片青青草原,http://61.241.131.18/tx.rtmp.huya.com/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
值得一看！You jump，I jump！ - 千与千寻的思考,http://61.241.131.18/tx.rtmp.huya.com/1099531752783-1099531752783-86436246896771072-2199063629022-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
杰森斯坦森硬汉动作片 - 里昂保护的玛蒂达,http://61.241.131.18/tx.rtmp.huya.com/1099531752784-1099531752784-86436251191738368-2199063629024-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
张卫健与郭晋安闯荡江湖的奇异之事 - 暴走君丶阿罪,http://61.241.131.18/tx.rtmp.huya.com/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【赛车电影】秋名山我来了 - 昔日女神柳清茶-,http://61.241.131.18/tx.rtmp.huya.com/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
好莱坞挑大梁的史皇威尔 - 周星星梦里的朱茵,http://61.241.131.18/tx.rtmp.huya.com/1099531752780-1099531752780-86436234011869184-2199063629016-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
古今大战僵尸情 - 我是一颗小虎牙,http://61.241.131.18/tx.rtmp.huya.com/1099531752788-1099531752788-86436268371607552-2199063629032-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
瞬间炸裂！超燃开场 - 阿飞,http://61.241.131.18/tx.rtmp.huya.com/1423787819-1423787819-6115122119048167424-2847699094-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
这才是赛车哇 - 炙恋兽兽,http://61.241.131.18/tx.rtmp.huya.com/1448731701-1448731701-6222255276473450496-2789274560-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
魔法世界，经费在燃烧的大制作！ - 喜来乐狮子头,http://61.241.131.18/tx.rtmp.huya.com/1099531752773-1099531752773-86436203947098112-2199063629002-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
反转又反转！高智商的集合了 - 大铁锅炖大大鹅,http://61.241.131.18/tx.rtmp.huya.com/1099531752768-1099531752768-86436182472261632-2199063628992-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【命案十三宗】十三宗真实案件 - 小蘑菇,http://61.241.131.18/tx.rtmp.huya.com/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
看时紧张到手出汗的救援电影 - 鲨手不太冷的影迷,http://61.241.131.18/tx.rtmp.huya.com/1099531752777-1099531752777-86436221126967296-2199063629010-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - 辰乐-NCTDREAM,http://61.241.131.18/tx.rtmp.huya.com/2493730193-2493730193-10710489623982768128-4987583842-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - 志晟-NCTDREAM,http://61.241.131.18/tx.rtmp.huya.com/2487318442-2487318442-10682951363127672832-4974760340-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - 渽民-NCTDREAM,http://61.241.131.18/tx.rtmp.huya.com/2487318471-2487318471-10682951487681724416-4974760398-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - 仁俊-NCTDREAM,http://61.241.131.18/tx.rtmp.huya.com/2487406583-2487406583-10683329925840109568-4974936622-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - EXO-世勋,http://61.241.131.18/tx.rtmp.huya.com/2295245222-2295245222-9858003164790259712-4590613900-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【SM超级偶像联赛】SUNNY接受惩罚 惹人喜爱 - 少女时代-Sunny,http://61.241.131.18/tx.rtmp.huya.com/1447745616-1447745616-6218020073647374336-4917028504-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
SM偶像联赛少女时代特辑第一期-泰妍（下） - 少女时代-泰妍,http://61.241.131.18/tx.rtmp.huya.com/1447745595-1447745595-6218019983453061120-4916946746-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - 帝努-NCTDREAM,http://61.241.131.18/tx.rtmp.huya.com/2493730640-2493730640-10710491543833149440-4987584736-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
主播爱吃鸡-明星篇伯贤世勋篇06期：伯贤毒圈盲狙暴击，世勋98k千里杀敌 - E,http://61.241.131.18/tx.rtmp.huya.com/1421004395-1421004395-6103167403997265920-4590089046-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - WayV-刘扬扬,http://61.241.131.18/tx.rtmp.huya.com/1099531768096-1099531768096-86502015730974720-2199063659648-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
黄金搭档 双炫登场 - NUEST-旼炫,http://61.241.131.18/tx.rtmp.huya.com/1099531728481-1099531728481-86331870601543680-2199063580418-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
R1SE何洛洛 - R1SE-何洛洛,http://61.241.131.18/tx.rtmp.huya.com/1099531742285-1099531742285-86391158330097664-2199063608026-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
SM超级偶像联赛-希澈与你在一起 - SuperJunior-希澈,http://61.241.131.18/tx.rtmp.huya.com/1099531728477-1099531728477-86331853421674496-2199063580410-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【回放】SJ-银赫 心心念念不说再见 - SuperJunior-银赫,http://61.241.131.18/tx.rtmp.huya.com/1099531728478-1099531728478-86331857716641792-2199063580412-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
黄金搭档 双炫登场 - NUEST-JR,http://61.241.131.18/tx.rtmp.huya.com/1099531728480-1099531728480-86331866306576384-2199063580416-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - WayV-钱锟,http://61.241.131.18/tx.rtmp.huya.com/1099531768091-1099531768091-86501994256138240-2199063659638-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
R1SE少年_收官之战 - R1SE-张颜齐,http://61.241.131.18/tx.rtmp.huya.com/1099531742286-1099531742286-86391162625064960-2199063608028-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【回放】SM超级偶像联赛-灿烈与你在一起 - EXO-灿烈,http://61.241.131.18/tx.rtmp.huya.com/1099531728479-1099531728479-86331862011609088-2199063580414-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【回放】 WayV-董思成御风少年 - WayV-董思成,http://61.241.131.18/tx.rtmp.huya.com/1099531768092-1099531768092-86501998551105536-2199063659640-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
R1SE-赵磊 - R1SE-赵磊,http://61.241.131.18/tx.rtmp.huya.com/1099531742287-1099531742287-86391166920032256-2199063608030-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【TVB】杨家将！男女大战，血汗淋漓！ - TVBaby,http://61.241.131.18/tx.rtmp.huya.com/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
水浒无间道-张智霖的现代版水浒 - 小喇叭佩囍,http://61.241.131.18/tx.rtmp.huya.com/1199563461114-1199563461114-5444238396232826880-2399127045684-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
荃加福禄寿探案·太短了太短了！不过瘾！ - 石敢当本当,http://61.241.131.18/tx.rtmp.huya.com/1199561181108-1199561181108-5434445845028143104-2399122485672-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
情事缉私档案-郭晋安郭蔼明的爱恨情仇 - TVB追剧小能手,http://61.241.131.18/tx.rtmp.huya.com/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【倚天屠龙记】梁朝伟版张无忌 - 嫩模下厨房,http://61.241.131.18/tx.rtmp.huya.com/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【先生贵性】缘分冥冥中连在一起 - 娥姐来了,http://61.241.131.18/tx.rtmp.huya.com/1199561276781-1199561276781-5434856757434253312-2399122677018-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【骑呢大状】散漫公子变身著名状师 - 港剧影视汇,http://61.241.131.18/tx.rtmp.huya.com/1199564061580-1199564061580-5446817378065186816-2399128246616-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
食为奴·王祖蓝的嘴万绮雯的腿 - 香港刑侦实录,http://61.241.131.18/tx.rtmp.huya.com/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
律政新人王-林峯胡杏儿的律政CP - TV八哥,http://61.241.131.18/tx.rtmp.huya.com/1199563492830-1199563492830-5444374615415586816-2399127109116-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【TVB】霸霸去哪了？？？ - 港剧日日见,http://61.241.131.18/tx.rtmp.huya.com/1199563459301-1199563459301-5444230609457119232-2399127042058-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
爱·回家，经典之作 - TVB爱情故事,http://61.241.131.18/tx.rtmp.huya.com/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
宝芝林 刘德华蓝洁瑛青涩古装剧 - 杨过的挂耳染,http://61.241.131.18/tx.rtmp.huya.com/1199561179116-1199561179116-5434437289453289472-2399122481688-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
降魔的-高能 都市司机化身降魔大师 - 鸡公碗,http://61.241.131.18/tx.rtmp.huya.com/1199561278783-1199561278783-5434865355958779904-2399122681022-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
心慌?心郁?逐个捉 平凡小镇暗藏杀机 - 为所欲为的微笑,http://61.241.131.18/tx.rtmp.huya.com/1199561218716-1199561218716-5434607370158211072-2399122560888-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
决战玄武门·黄日华翁梦玲射雕原班人马 - 采茶大师,http://61.241.131.18/tx.rtmp.huya.com/1199561153241-1199561153241-5434326157174505472-2399122429938-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【TVB港片】你开马自达肯定塞车！ - 港片看不停,http://61.241.131.18/tx.rtmp.huya.com/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
憨夫成龙-郭晋安演傻子的不归路 - 港剧连连看,http://61.241.131.18/tx.rtmp.huya.com/1199563489752-1199563489752-5444361395506249728-2399127102960-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【飞虎队】Calling 飞虎队！ - 经典港片轮播,http://61.241.131.18/tx.rtmp.huya.com/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【天龙八部】我最爱的黄日华版 - 堆堆看港剧,http://61.241.131.18/tx.rtmp.huya.com/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【qia同学少年】风华正茂 - 痞子帅叔叔,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是谢飞机 别扒拉我 - 我爱黑科技,http://61.241.131.18/tx.rtmp.huya.com/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
许三多军营成长史 - 领带哥,http://61.241.131.18/tx.rtmp.huya.com/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
狄仁杰：元芳 你怎么看？ - 昵称违规-QQFbPxwM1A,http://61.241.131.18/tx.rtmp.huya.com/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
火凤凰女子特战队 - 母胎solo二百年,http://61.241.131.18/tx.rtmp.huya.com/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
秀cai遇着兵 - 會唱歌的小野貓,http://61.241.131.18/tx.rtmp.huya.com/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
童年回忆 六组的案子太多了 - yao不能停,http://61.241.131.18/tx.rtmp.huya.com/1524418106-1524418106-6547325910700261376-3048959668-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【经典】陈道明版康熙 - 四次元先生,http://61.241.131.18/tx.rtmp.huya.com/1524439831-1524439831-6547419218864766976-3049003118-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【欢le颂】22楼姐妹花 - 西红柿,http://61.241.131.18/tx.rtmp.huya.com/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【七仙女】惊天地泣鬼神的传奇爱情故事 - 荒野达人,http://61.241.131.18/tx.rtmp.huya.com/1423787884-1423787884-6115122398221041664-2847699224-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
大宅men 白家老号百草厅 - Mr-傀儡,http://61.241.131.18/tx.rtmp.huya.com/1423787821-1423787821-6115122127638102016-2847699098-10057-A-0-1-imgplus.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
葛二蛋成长之路 - 茱麗葉,http://61.241.131.18/tx.rtmp.huya.com/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
穿越千年之恋、人妖之恋 - 呆萌小岳岳,http://61.241.131.18/tx.rtmp.huya.com/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【国产美人】总有一款是你的菜 - 六宫,http://61.241.131.18/tx.rtmp.huya.com/1524434097-1524434097-6547394591522291712-3048991650-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
喜欢是放肆，爱是克制 - 脑壳不太好,http://61.241.131.18/tx.rtmp.huya.com/1524434084-1524434084-6547394535687716864-3048991624-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【咱们结婚吧】高圆圆 黄海波 通宵看剧不能停 - 扫地僧,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
冯小刚合集·国产佳作 - 超能力是放pi,http://61.241.131.18/tx.rtmp.huya.com/1423782077-1423782077-6115097457345953792-2847687610-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
黄金配角廖启智 翟sir走好 - 十八里铺大当家,http://61.241.131.18/tx.rtmp.huya.com/1099531752756-1099531752756-86436130932654080-2199063628968-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
精忠岳飞，南征北战 - 持枪者-土豆哥,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2777027178-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
想去你家吃一口饭，就一口 - 冰火岛一霸,http://61.241.131.18/tx.rtmp.huya.com/1099531752757-1099531752757-86436135227621376-2199063628970-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
史诗级战zheng电影，真的刺激！ - 一只梦幻小萌虎,http://61.241.131.18/tx.rtmp.huya.com/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
真相只有一个，凶手就是你 - 雅痞不是帅,http://61.241.131.18/tx.rtmp.huya.com/1423787848-1423787848-6115122243602219008-2847699152-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
杨幂扮演王昭君出塞 - 兜兜з,http://61.241.131.18/tx.rtmp.huya.com/1420736865-1420736865-6102018371396567040-2847687618-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
【我de团长我的团】超燃抗战 - 小猪猪,http://61.241.131.18/tx.rtmp.huya.com/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
杰外动画经典轮播 - 小当家动漫社,http://61.241.131.18/tx.rtmp.huya.com/1199522059586-1199522059586-5266420187468398592-2399044242628-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
欢迎来到我的直播间 - 徐大sao,http://61.241.131.18/tx.rtmp.huya.com/1279526634640-1279526634640-16842060248003903488-2559053392736-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
我是一颗小虎牙 - 盛世-兴哥赶海【户外】,http://61.241.131.18/tx.rtmp.huya.com/2752-2752-11819749998592-2399073217026-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
动物世界【自然传奇】 - 麥l佳佳,http://61.241.131.18/tx.rtmp.huya.com/1199589619721-1199589619721-5556588757806743552-2399179362898-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
欢迎来到我的直播间 - 老罗,http://61.241.131.18/tx.rtmp.huya.com/1864967650-1864967650-8009975064847974400-3730058756-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
欢迎来到我的直播间 - 蔡成功,http://61.241.131.18/tx.rtmp.huya.com/2331938156-2331938156-10015598116314546176-4663999768-10057-A-0-1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
